Medtr2g086273.1	hypothetical protein
Medtr2g086277.1	hypothetical protein
Medtr2g086283.1	UDP-glucose:flavonoid 3-O-glucosyltransferase, putative
Medtr2g086290.1	alpha/beta fold hydrolase
Medtr2g086300.1	alpha/beta hydrolase family protein
Medtr2g086310.1	hypothetical protein
Medtr2g086320.1	DNA polymerase V-like protein, putative
Medtr2g086330.1	alpha/beta-hydrolase superfamily protein
Medtr2g086340.1	bZIP transcription factor
Medtr2g086350.1	Myb/SANT-like DNA-binding domain protein
Medtr2g086380.1	hypothetical protein
Medtr2g086390.1	ABA response element-binding factor
Medtr2g086390.2	ABA response element-binding factor
Medtr2g086420.1	BZIP family transcription factor
Medtr2g086420.2	BZIP family transcription factor
Medtr2g086440.1	hypothetical protein
Medtr2g086450.1	myb-like transcription factor family protein
Medtr2g086460.1	hypothetical protein
Medtr2g086465.1	hypothetical protein
Medtr2g086480.1	hypothetical protein
Medtr2g086500.1	ribosomal protein L1p/L10e family protein
Medtr2g086500.2	ribosomal protein L1p/L10e family protein
Medtr2g086510.1	2Fe-2S ferredoxin superfamily protein
Medtr2g086520.1	hypothetical protein
Medtr2g086530.1	glycoside hydrolase family 17 protein
Medtr2g086530.2	glycoside hydrolase family 17 protein
Medtr2g086530.3	glycoside hydrolase family 17 protein
Medtr2g086560.1	calcium-binding EF-hand protein
Medtr2g086560.2	calcium-binding EF-hand protein
Medtr2g086560.3	calcium-binding EF-hand protein
Medtr2g086580.1	PAK-box/P21-Rho-binding domain Rho GTPase activating protein
Medtr2g086590.1	DUF3049 family protein
Medtr2g086600.1	N-carbamoylputrescine amidohydrolase, putative
Medtr2g086610.1	ribosomal protein S25
Medtr2g086620.1	germin-like protein 9-2
Medtr2g086630.1	germin-like protein 9-2
Medtr2g086640.1	germin-like protein 9-2
Medtr2g086650.1	hypothetical protein
Medtr2g086660.3	senescence regulator
Medtr2g086660.1	senescence regulator
Medtr2g086660.2	senescence regulator
Medtr2g086680.1	pollen Ole e I family allergens
Medtr2g086690.1	NAC transcription factor-like protein
Medtr2g086700.1	capsanthin/capsorubin synthase, chromoplast protein
Medtr2g086730.1	capsanthin/capsorubin synthase, chromoplast protein
Medtr2g086740.1	plant integral membrane protein
Medtr2g086740.2	plant integral membrane protein
Medtr2g086750.1	transmembrane protein, putative
Medtr2g086770.1	transmembrane protein, putative
Medtr2g086780.3	OTU-like cysteine protease
Medtr2g086780.1	OTU-like cysteine protease
Medtr2g086780.4	OTU-like cysteine protease
Medtr2g086780.2	OTU-like cysteine protease
Medtr2g086970.1	mRNA-decapping enzyme-like protein
Medtr2g086960.1	ATP synthase subunit alpha, putative
Medtr2g086950.1	protein phosphatase 1 regulatory subunit SDS22
Medtr2g086940.1	transmembrane protein, putative
Medtr2g086920.1	F-box plant-like protein
Medtr2g086910.1	hypothetical protein
Medtr2g086900.1	hypothetical protein
Medtr2g086890.1	hypothetical protein
Medtr2g086880.3	NAC transcription factor-like protein
Medtr2g086880.2	NAC transcription factor-like protein
Medtr2g086880.1	NAC transcription factor-like protein
Medtr2g086870.1	hypothetical protein
Medtr2g086860.1	hypothetical protein
Medtr2g086850.1	hypothetical protein
Medtr2g086830.1	hypothetical protein
Medtr2g086790.1	late embryogenesis abundant protein
Medtr2g086990.1	formin-like 2 domain protein
Medtr2g087000.1	late embryogenesis abundant protein
Medtr2g087080.1	late embryogenesis abundant protein
Medtr2g087090.1	Serine/Threonine-kinase Nek4
Medtr2g087100.1	hypothetical protein
Medtr2g087110.1	pentatricopeptide (PPR) repeat protein
Medtr2g087120.1	PPR containing plant-like protein
Medtr2g087125.1	hypothetical protein
Medtr2g087160.1	hypothetical protein
Medtr2g087180.1	hypothetical protein
Medtr2g087190.1	Serine/Threonine kinase domain protein
Medtr2g087200.1	pentatricopeptide (PPR) repeat protein
Medtr2g087230.1	receptor kinase TMK1-like protein
Medtr2g087270.1	histone deacetylase superfamily protein
Medtr2g087282.1	hypothetical protein
Medtr2g087285.1	aluminum activated malate transporter family protein
Medtr2g087288.1	aluminum activated malate transporter family protein
Medtr2g087292.1	GDSL-like lipase/acylhydrolase
Medtr2g087295.1	bHLH transcription factor-like protein
Medtr2g087350.1	E3 ubiquitin-protein ligase PUB22-like protein
Medtr2g087370.1	hypothetical protein
Medtr2g087390.1	FAF-like protein
Medtr2g087400.1	transducin/WD40 domain protein
Medtr2g087420.1	hypothetical protein
Medtr2g087430.1	DUF3049 family protein
Medtr2g087445.1	hypothetical protein
Medtr2g087450.1	transmembrane protein, putative
Medtr2g087460.1	FAF-like protein
Medtr2g087470.1	DUF3049 family protein
Medtr2g087520.1	chaperone DnaJ domain protein
Medtr2g087530.1	serine/threonine-protein phosphatase BSL2-like protein
Medtr2g087530.2	serine/threonine-protein phosphatase BSL2-like protein
Medtr2g087540.1	hypothetical protein
Medtr2g087545.1	hypothetical protein
Medtr2g087550.1	50S ribosomal protein L14
Medtr2g087560.1	50S ribosomal protein L16
Medtr2g087590.3	outer membrane OMP85 family protein
Medtr2g087590.1	outer membrane OMP85 family protein
Medtr2g087590.2	outer membrane OMP85 family protein
Medtr2g087610.2	core-2/I-branching enzyme
Medtr2g087610.1	core-2/I-branching enzyme
Medtr2g087620.1	hypothetical protein
Medtr2g087630.1	hypothetical protein
Medtr2g087640.1	eukaryotic translation initiation factor 3 subunit I
Medtr2g087660.2	DnaJ-class molecular chaperone
Medtr2g087660.1	DnaJ-class molecular chaperone
Medtr2g087670.1	hypothetical protein
Medtr2g087680.1	receptor-like kinase
Medtr2g087700.1	hypothetical protein
Medtr2g087710.1	ubiquitin carboxyl-terminal hydrolase
Medtr2g087740.1	plant-specific transcription factor YABBY family protein
Medtr2g087750.1	hypothetical protein
Medtr2g087760.1	hypothetical protein
Medtr2g087780.1	strictosidine synthase family protein
Medtr2g087810.1	fasciclin-like arabinogalactan protein 16 precursor
Medtr2g087820.1	E3 ubiquitin-protein ligase RHF2A-like protein
Medtr2g087820.2	E3 ubiquitin-protein ligase RHF2A-like protein
Medtr2g087830.1	hypothetical protein
Medtr2g087840.1	kinesin motor domain protein
Medtr2g087850.1	pentatricopeptide (PPR) repeat protein
Medtr2g087870.1	acid phosphatase/vanadium-dependent haloperoxidase
Medtr2g087870.2	acid phosphatase/vanadium-dependent haloperoxidase
Medtr2g087880.1	condensin complex subunit 2
Medtr2g087890.1	fatty acid hydroperoxide lyase
Medtr2g087900.2	cellulose synthase H1-like protein
Medtr2g087900.4	cellulose synthase H1-like protein
Medtr2g087900.1	cellulose synthase H1-like protein
Medtr2g087900.5	cellulose synthase H1-like protein
Medtr2g087900.6	cellulose synthase H1-like protein
Medtr2g087900.3	cellulose synthase H1-like protein
Medtr2g087950.1	cellulose synthase-like protein
Medtr2g087960.2	cellulose synthase H1-like protein
Medtr2g087960.1	cellulose synthase H1-like protein
Medtr2g087980.1	cellulose synthase H1-like protein
Medtr2g087985.1	hypothetical protein
Medtr2g088000.1	WRKY1b transcription factor
Medtr2g088010.1	hypothetical protein
Medtr2g088020.1	MAP kinase kinase kinase
Medtr2g088030.1	transmembrane protein, putative
Medtr2g088040.1	transmembrane protein, putative
Medtr2g088060.1	B-cell receptor-associated-like protein
Medtr2g088080.2	L-ascorbate oxidase-like protein
Medtr2g088080.1	L-ascorbate oxidase-like protein
Medtr2g088090.1	hypothetical protein
Medtr2g088100.1	hypothetical protein
Medtr2g088103.1	hypothetical protein
Medtr2g088107.1	transmembrane protein, putative
Medtr2g088110.1	hypothetical protein
Medtr2g088130.1	arogenate/prephenate dehydratase
Medtr2g088130.2	arogenate/prephenate dehydratase
Medtr2g088130.3	arogenate/prephenate dehydratase
Medtr2g088140.1	hypothetical protein
Medtr2g088170.1	myb transcription factor
Medtr2g088190.2	phenylpropenal double-bond reductase
Medtr2g088190.1	phenylpropenal double-bond reductase
Medtr2g088200.1	phenylpropenal double-bond reductase
Medtr2g088210.1	hypothetical protein
Medtr2g088220.1	phenylpropenal double-bond reductase
Medtr2g088230.1	gaba-receptor-associated protein ubiquitin domain protein
Medtr2g088240.1	transmembrane protein, putative
Medtr2g088270.1	beta-1,3-galactosyltransferase-like protein
Medtr2g088290.1	S54 family peptidase
Medtr2g088300.1	pectinesterase
Medtr2g088310.1	transmembrane protein, putative
Medtr2g088315.1	S54 family peptidase
Medtr2g088320.1	hypothetical protein
Medtr2g088350.1	helicase family carboxy-terminal domain protein
Medtr2g088360.1	cytoplasmic-like aconitate hydratase
Medtr2g088370.1	DUF4228 domain protein
Medtr2g088390.1	APO RNA-binding protein
Medtr2g088400.2	MATE efflux family protein
Medtr2g088400.1	MATE efflux family protein
Medtr2g088410.1	viral movement protein
Medtr2g088420.1	viral movement protein
Medtr2g088430.1	glutamate receptor 2
Medtr2g088450.11	glutamate receptor 3.2
Medtr2g088450.16	glutamate receptor 3.2
Medtr2g088450.17	glutamate receptor 3.2
Medtr2g088450.8	glutamate receptor 3.2
Medtr2g088450.1	glutamate receptor 3.2
Medtr2g088450.18	glutamate receptor 3.2
Medtr2g088450.6	glutamate receptor 3.2
Medtr2g088450.13	glutamate receptor 3.2
Medtr2g088450.3	glutamate receptor 3.2
Medtr2g088450.9	glutamate receptor 3.2
Medtr2g088450.7	glutamate receptor 3.2
Medtr2g088450.10	glutamate receptor 3.2
Medtr2g088450.4	glutamate receptor 3.2
Medtr2g088450.15	glutamate receptor 3.2
Medtr2g088450.14	glutamate receptor 3.2
Medtr2g088450.5	glutamate receptor 3.2
Medtr2g088450.2	glutamate receptor 3.2
Medtr2g088450.12	glutamate receptor 3.2
Medtr2g088460.1	hypothetical protein
Medtr2g088470.1	homeobox leucine zipper protein
Medtr2g088480.1	hypothetical protein
Medtr2g088570.1	anaphase-promoting complex subunit 11 RING-H2 finger protein
Medtr2g088590.2	hypothetical protein
Medtr2g088590.1	hypothetical protein
Medtr2g088610.1	late embryogenesis abundant protein
Medtr2g088655.1	hypothetical protein
Medtr2g088670.1	transmembrane protein, putative
Medtr2g088680.1	late embryogenesis abundant hydroxyproline-rich glycoprotein
Medtr2g088700.2	syntaxin of plants 122 protein
Medtr2g088700.1	syntaxin of plants 122 protein
Medtr2g088720.2	dihydroneopterin aldolase
Medtr2g088720.1	dihydroneopterin aldolase
Medtr2g088720.3	dihydroneopterin aldolase
Medtr2g088730.1	myb transcription factor
Medtr2g088750.1	APO RNA-binding protein
Medtr2g088760.1	polyubiquitin-like protein
Medtr2g088770.1	peroxidase family protein
Medtr2g088740.1	hypothetical protein
Medtr2g088820.1	histone-lysine N-methyltransferase
Medtr2g088850.2	peroxisome biogenesis-like protein
Medtr2g088850.1	peroxisome biogenesis-like protein
Medtr2g088860.1	cyclin p4
Medtr2g088870.1	EXS (ERD1/XPR1/SYG1) family protein
Medtr2g088870.2	EXS (ERD1/XPR1/SYG1) family protein
Medtr2g088900.1	zinc finger constans-like protein
Medtr2g088910.1	pentatricopeptide (PPR) repeat protein
Medtr2g088930.1	cysteine-rich RLK (receptor-like kinase) protein
Medtr2g088940.1	transferring glycosyl group transferase
Medtr2g088940.2	transferring glycosyl group transferase
Medtr2g088950.5	type II superfamily restriction endonuclease
Medtr2g088950.2	type II superfamily restriction endonuclease
Medtr2g088950.3	type II superfamily restriction endonuclease
Medtr2g088950.4	type II superfamily restriction endonuclease
Medtr2g088950.1	type II superfamily restriction endonuclease
Medtr2g088955.1	hypothetical protein
Medtr2g088960.1	transmembrane protein, putative
Medtr2g088970.1	hypothetical protein
Medtr2g088980.1	cysteine-rich RLK (receptor-like kinase) protein
Medtr2g088990.1	plastocyanin-like domain protein
Medtr2g089000.1	BHLH domain class transcription factor
Medtr2g089005.1	hypothetical protein
Medtr2g089010.1	transmembrane protein, putative
Medtr2g089020.1	hypothetical protein
Medtr2g089030.1	beta-amylase
Medtr2g089040.1	formin-like 2 domain protein
Medtr2g089050.1	transmembrane protein, putative
Medtr2g089070.1	hypothetical protein
Medtr2g089080.1	histone-lysine N-methyltransferase ATXR3
Medtr2g089100.1	GRAS family transcription factor
Medtr2g089120.1	sesquiterpene synthase
Medtr2g089130.1	sesquiterpene synthase
Medtr2g089140.2	xyloglucan endotransglucosylase/hydrolase family protein
Medtr2g089140.1	xyloglucan endotransglucosylase/hydrolase family protein
Medtr2g089160.1	hypothetical protein
Medtr2g089170.1	dehydration-responsive element-binding protein
Medtr2g089190.1	transmembrane protein, putative
Medtr2g089200.1	fasciclin-arabinogalactan-like protein
Medtr2g089210.1	calcium-binding EF-hand protein
Medtr2g089230.1	cytochrome P450 family 94 protein, putative
Medtr2g089290.1	S-locus lectin kinase family protein
Medtr2g089295.1	hypothetical protein
Medtr2g089300.1	hypothetical protein
Medtr2g089310.1	B-box type zinc finger protein
Medtr2g089315.1	hypothetical protein
Medtr2g089320.1	hypothetical protein
Medtr2g089330.1	hypothetical protein
Medtr2g089340.1	dihydroxyacid dehydratase
Medtr2g089350.1	universal stress family protein
Medtr2g089360.1	G-type lectin S-receptor-like Serine/Threonine-kinase plant
Medtr2g089380.1	transmembrane protein, putative
Medtr2g089420.1	myb transcription factor
Medtr2g089425.1	transmembrane protein, putative
Medtr2g089430.1	hypothetical protein
Medtr2g089440.1	S-locus lectin kinase family protein
Medtr2g089440.2	S-locus lectin kinase family protein
Medtr2g089450.1	myb transcription factor
Medtr2g089460.1	hypothetical protein
Medtr2g089470.1	PIF1-like helicase
Medtr2g089490.2	carboxy-terminal domain cyclin
Medtr2g089490.1	carboxy-terminal domain cyclin
Medtr2g089510.1	cytochrome b6-F complex iron-sulfur subunit
Medtr2g089520.1	equilibrative nucleoside transporter 6
Medtr2g089530.1	hypothetical protein
Medtr2g089570.1	maturase K
Medtr2g089580.1	photosystem II reaction center protein
Medtr2g089590.1	type II intron maturase
Medtr2g089600.1	MatK/TrnK amino terminal region protein
Medtr2g089610.1	transmembrane protein, putative
Medtr2g089620.1	myb transcription factor
Medtr2g089630.1	transmembrane protein, putative
Medtr2g089650.1	anthocyanin 5-aromatic acyltransferase
Medtr2g089665.1	anthocyanin 5-aromatic acyltransferase
Medtr2g089670.1	anthocyanin 5-aromatic acyltransferase
Medtr2g089735.1	HXXXD-type acyl-transferase family protein
Medtr2g089745.1	anthocyanin 5-aromatic acyltransferase
Medtr2g089755.1	HXXXD-type acyl-transferase family protein
Medtr2g089765.1	anthocyanin 5-aromatic acyltransferase
Medtr2g089775.1	hypothetical protein
Medtr2g089785.1	diacylglycerol kinase domain protein
Medtr2g089785.2	diacylglycerol kinase domain protein
Medtr2g089795.1	photosystem II biogenesis protein
Medtr2g089805.1	hypothetical protein
Medtr2g089815.1	wound-responsive family protein
Medtr2g089825.1	hypothetical protein
Medtr2g089835.1	wound-responsive family protein
Medtr2g089865.1	wound-responsive family protein
Medtr2g089885.1	hypothetical protein
Medtr2g089895.1	transmembrane protein, putative
Medtr2g089905.1	wound-responsive family protein
Medtr2g089915.1	hypothetical protein
Medtr2g089925.1	wound-responsive family protein
Medtr2g089930.1	wound-responsive family protein
Medtr2g089940.1	wound-responsive family protein
Medtr2g089945.1	wound-responsive family protein
Medtr2g089950.1	wound-responsive family protein
Medtr2g089955.1	transmembrane protein, putative
Medtr2g089960.1	wound-responsive family protein
Medtr2g089965.1	wound-responsive family protein
Medtr2g089970.1	wound-responsive family protein
Medtr2g089975.1	disease resistance protein (CC-NBS-LRR class) family protein
Medtr2g089985.1	wound-responsive family protein
Medtr2g089990.1	wound-responsive family protein
Medtr2g089995.2	vesicle-associated-like protein
Medtr2g089995.1	vesicle-associated-like protein
Medtr2g090010.1	DUF3774 domain protein
Medtr2g090015.1	DUF3774 domain protein
Medtr2g090020.1	wound-responsive family protein
Medtr2g090030.1	PPR containing plant-like protein
Medtr2g090035.1	TIC protein 20-IV, related protein
Medtr2g090045.1	TIC protein 20-IV, related protein
Medtr2g090050.1	DUF566 family protein
Medtr2g090055.1	formiminotransferase-cyclodeaminase-like protein
Medtr2g090060.2	formiminotransferase-cyclodeaminase-like protein
Medtr2g090060.1	formiminotransferase-cyclodeaminase-like protein
Medtr2g090060.3	formiminotransferase-cyclodeaminase-like protein
Medtr2g090070.1	formiminotransferase-cyclodeaminase-like protein
Medtr2g090075.1	transmembrane protein, putative
Medtr2g090080.1	ultrapetala developmental regulator
Medtr2g090090.1	hypothetical protein
Medtr2g090095.1	Gar1/Naf1 RNA-binding region protein
Medtr2g090095.2	Gar1/Naf1 RNA-binding region protein
Medtr2g090105.1	hypothetical protein
Medtr2g090110.1	hypothetical protein
Medtr2g090115.1	secretory carrier-associated membrane protein
Medtr2g090120.4	strubbelig receptor family protein
Medtr2g090120.5	strubbelig receptor family protein
Medtr2g090120.1	strubbelig receptor family protein
Medtr2g090120.2	strubbelig receptor family protein
Medtr2g090120.3	strubbelig receptor family protein
Medtr2g090125.1	RCD1-SRO-TAF4 (RST) plant domain protein
Medtr2g090130.1	inactive poly [ADP-ribose] polymerase RCD1, putative
Medtr2g090135.1	heat shock protein 70 (HSP70)-interacting protein, putative
Medtr2g090135.2	heat shock protein 70 (HSP70)-interacting protein, putative
Medtr2g090140.1	lipoyl synthase
Medtr2g090145.1	hypothetical protein
Medtr2g090150.1	hypothetical protein
Medtr2g090155.1	peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Medtr2g090155.2	peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Medtr2g090155.3	peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Medtr2g090165.1	short-chain dehydrogenase/reductase
Medtr2g090170.1	peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Medtr2g090175.1	hypothetical protein
Medtr2g090180.1	hypothetical protein
Medtr2g090185.1	transmembrane protein, putative
Medtr2g090190.2	catalytic/protein phosphatase type 2C
Medtr2g090190.1	catalytic/protein phosphatase type 2C
Medtr2g090200.1	photosystem II Pbs27 protein
Medtr2g090210.1	plant/F9H3-4 protein
Medtr2g090215.1	hypothetical protein
Medtr2g090220.1	epidermal patterning factor, putative
Medtr2g090225.1	late embryogenesis abundant protein
Medtr2g090230.1	regulator of Vps4 activity in the MVB pathway protein
Medtr2g090230.3	regulator of Vps4 activity in the MVB pathway protein
Medtr2g090230.2	regulator of Vps4 activity in the MVB pathway protein
Medtr2g090235.1	ethylene response factor
Medtr2g090240.1	epoxide hydrolase-like protein
Medtr2g090245.1	epoxide hydrolase-like protein
Medtr2g090250.1	lectin receptor kinase
Medtr2g090255.1	expansin A1
Medtr2g090260.1	hypothetical protein
Medtr2g090265.1	expansin-like protein B1
Medtr2g090270.1	expansin-like protein B1
Medtr2g090275.1	hypothetical protein
Medtr2g090285.1	hypothetical protein
Medtr2g090290.1	PPR containing plant protein
Medtr2g090295.1	E3 ubiquitin-protein ligase RMA1H1-like protein
Medtr2g090300.1	hypothetical protein
Medtr2g090305.1	myb-like DNA-binding domain, shaqkyf class protein
Medtr2g090315.1	leguminosin group486 secreted peptide
Medtr2g090320.1	hypothetical protein
Medtr2g090325.1	zinc finger, C3HC4 type (RING finger) protein
Medtr2g090330.2	zinc finger, C3HC4 type (RING finger) protein
Medtr2g090330.3	zinc finger, C3HC4 type (RING finger) protein
Medtr2g090330.1	zinc finger, C3HC4 type (RING finger) protein
Medtr2g090335.1	DTW domain protein
Medtr2g090340.1	hypothetical protein
Medtr2g090350.1	Lipid transfer protein
Medtr2g090355.2	hypothetical protein
Medtr2g090355.1	hypothetical protein
Medtr2g090360.1	structural constituent of cell wall protein, putative
Medtr2g090360.2	structural constituent of cell wall protein, putative
Medtr2g090365.1	PHD finger and bromo-adjacent-like domain protein, putative
Medtr2g090370.1	ribosomal protein L3
Medtr2g090375.1	1,3-beta-glucan synthase component-like protein
Medtr2g090380.1	two pore calcium channel protein, putative
Medtr2g090380.3	two pore calcium channel protein, putative
Medtr2g090380.2	two pore calcium channel protein, putative
Medtr2g090385.1	hypothetical protein
Medtr2g090390.1	glycoside hydrolase family 5 protein
Medtr2g090405.2	cyclin-dependent kinase
Medtr2g090405.1	cyclin-dependent kinase
Medtr2g090410.1	lectin receptor kinase
Medtr2g090425.1	helix loop helix DNA-binding domain protein
Medtr2g090435.1	hypothetical protein
Medtr2g090440.1	helix loop helix DNA-binding domain protein
Medtr2g090445.1	transmembrane protein, putative
Medtr2g090455.1	hypothetical protein
Medtr2g090465.1	hypothetical protein
Medtr2g090480.1	helix loop helix DNA-binding domain protein
Medtr2g090495.1	hypothetical protein
Medtr2g090500.1	hypothetical protein
Medtr2g090505.1	FAR1 DNA-binding domain protein
Medtr2g090515.1	helix loop helix DNA-binding domain protein
Medtr2g090520.2	proton pump interactor, putative
Medtr2g090520.3	proton pump interactor, putative
Medtr2g090520.4	proton pump interactor, putative
Medtr2g090520.1	proton pump interactor, putative
Medtr2g090520.5	proton pump interactor, putative
Medtr2g090525.4	proton pump interactor, putative
Medtr2g090525.2	proton pump interactor, putative
Medtr2g090525.6	proton pump interactor, putative
Medtr2g090525.1	proton pump interactor, putative
Medtr2g090525.3	proton pump interactor, putative
Medtr2g090525.5	proton pump interactor, putative
Medtr2g090555.1	hypothetical protein
Medtr2g090575.1	early nodulin-like protein
Medtr2g090580.1	early nodulin-like protein
Medtr2g090585.1	alpha-L-arabinofuranosidase-like protein
Medtr2g090595.2	RING zinc finger protein
Medtr2g090595.1	RING zinc finger protein
Medtr2g090600.1	Lipid transfer protein
Medtr2g090605.1	zinc finger CCCH domain protein
Medtr2g090610.1	phospholipid-transporting ATPase-like protein
Medtr2g090610.2	phospholipid-transporting ATPase-like protein
Medtr2g090615.1	tyrosine/nicotianamine family aminotransferase
Medtr2g090620.1	reticulon-like protein B2
Medtr2g090625.1	RALF
Medtr2g090630.1	transmembrane protein, putative
Medtr2g090635.1	nucleic acid-binding, OB-fold-like protein
Medtr2g090640.1	DUF4283 domain protein
Medtr2g090645.1	hypothetical protein
Medtr2g090650.3	hypothetical protein
Medtr2g090650.6	hypothetical protein
Medtr2g090650.5	hypothetical protein
Medtr2g090650.4	hypothetical protein
Medtr2g090650.2	hypothetical protein
Medtr2g090650.1	hypothetical protein
Medtr2g090655.1	nuclear cap-binding protein subunit 2
Medtr2g090660.1	hypothetical protein
Medtr2g090665.1	hypothetical protein
Medtr2g090675.1	transcription activator GLK1-like protein
Medtr2g090685.1	transducin/WD-like repeat-protein
Medtr2g090690.1	hypothetical protein
Medtr2g090695.1	transmembrane protein, putative
Medtr2g090705.1	DnaJ heat shock family protein
Medtr2g090710.1	LRR receptor-like kinase family protein
Medtr2g090720.1	transmembrane protein, putative
Medtr2g090725.1	RALF
Medtr2g090730.1	class I/II aminotransferase
Medtr2g090735.1	NAC transcription factor-like protein
Medtr2g090740.1	methyltransferase 21D-like protein
Medtr2g090745.1	C2H2-like zinc finger protein, putative
Medtr2g090750.1	hypothetical protein
Medtr2g090755.1	glutaredoxin-C1 protein
Medtr2g090760.2	prohibitin complex protein
Medtr2g090760.1	prohibitin complex protein
Medtr2g090765.1	fasciclin-like arabinogalactan protein
Medtr2g090770.1	proteophosphoglycan-like protein, putative
Medtr2g090775.1	hypothetical protein
Medtr2g090780.1	hypothetical protein
Medtr2g090795.1	transmembrane protein, putative
Medtr2g090800.2	hypothetical protein
Medtr2g090800.1	hypothetical protein
Medtr2g090800.3	hypothetical protein
Medtr2g090810.1	hypothetical protein
Medtr2g090815.1	hypothetical protein
Medtr2g090820.1	long chain base biosynthesis protein, putative
Medtr2g090840.1	hypothetical protein
Medtr2g090845.3	cytochrome C biogenesis protein ccsA, putative
Medtr2g090845.2	cytochrome C biogenesis protein ccsA, putative
Medtr2g090845.4	cytochrome C biogenesis protein ccsA, putative
Medtr2g090845.1	cytochrome C biogenesis protein ccsA, putative
Medtr2g090850.1	hypothetical protein
Medtr2g090855.1	hypothetical protein
Medtr2g090860.1	receptor-like kinase
Medtr2g090865.1	RAB GTPase-like protein A1D
Medtr2g090870.1	hypothetical protein
Medtr2g090875.1	Rho-like GTP-binding protein
Medtr2g090885.1	PPR containing plant-like protein
Medtr2g090885.4	PPR containing plant-like protein
Medtr2g090885.2	PPR containing plant-like protein
Medtr2g090885.3	PPR containing plant-like protein
Medtr2g090890.1	papain family cysteine protease
Medtr2g090895.1	hypothetical protein
Medtr2g090900.2	bZIP family transcription factor
Medtr2g090900.1	bZIP family transcription factor
Medtr2g090905.1	anaphase-promoting complex subunit 11 RING-H2 finger protein
Medtr2g090910.1	60S ribosomal protein L10-2
Medtr2g090920.1	hypothetical protein
Medtr2g090930.1	hypothetical protein
Medtr2g090940.1	hypothetical protein
Medtr2g090945.1	transmembrane protein, putative
Medtr2g090950.1	anaphase-promoting complex subunit 11 RING-H2 finger protein
Medtr2g090960.1	TCP family transcription factor
Medtr2g090960.2	TCP family transcription factor
Medtr2g090975.1	hypothetical protein
Medtr2g090980.1	frigida-like protein
Medtr2g090985.1	hypothetical protein
Medtr2g091000.1	DUF223 domain protein
Medtr2g091005.1	hypothetical protein
Medtr2g091010.1	frigida-LIKE protein
Medtr2g091015.1	frigida-LIKE protein
Medtr2g091025.1	frigida-LIKE protein
Medtr2g091030.1	frigida-LIKE protein
Medtr2g091035.1	hypothetical protein
Medtr2g091040.1	frigida-LIKE protein
Medtr2g091070.1	frigida-LIKE protein
Medtr2g091080.1	frigida-LIKE protein
Medtr2g091090.1	frigida-LIKE protein
Medtr2g091100.1	hypothetical protein
Medtr2g091105.1	frigida-LIKE protein
Medtr2g091110.1	frigida-LIKE protein
Medtr2g091120.1	hypothetical protein
Medtr2g091125.1	Clavata3/ESR (CLE) gene family member
Medtr2g091130.1	transcription factor GTE4-like protein
Medtr2g091130.2	transcription factor GTE4-like protein
Medtr2g091135.1	transcription factor GTE4-like protein
Medtr2g091135.2	transcription factor GTE4-like protein
Medtr2g091140.1	DUF455 family protein
Medtr2g091145.1	F-box/FBD/LRR protein
Medtr2g091150.1	hypothetical protein
Medtr2g091155.1	transmembrane protein, putative
Medtr2g091165.1	transmembrane protein, putative
Medtr2g091170.1	seed biotin containing protein SBP65, putative
Medtr2g091175.1	Pmr5/Cas1p GDSL/SGNH-like acyl-esterase family protein
Medtr2g091180.9	hypothetical protein
Medtr2g091180.1	hypothetical protein
Medtr2g091180.6	hypothetical protein
Medtr2g091180.2	hypothetical protein
Medtr2g091180.7	hypothetical protein
Medtr2g091180.10	hypothetical protein
Medtr2g091180.4	hypothetical protein
Medtr2g091180.5	hypothetical protein
Medtr2g091180.11	hypothetical protein
Medtr2g091180.3	hypothetical protein
Medtr2g091180.8	hypothetical protein
Medtr2g091180.12	hypothetical protein
Medtr2g091185.1	adaptin ear-binding coat-associated protein 1
Medtr2g091190.1	transcription factor bHLH107-like protein
Medtr2g091195.1	hypothetical protein
Medtr2g091200.1	hypothetical protein
Medtr2g091205.1	ketol-acid reductoisomerase
Medtr2g091210.1	DUF538 family protein
Medtr2g091215.1	DUF538 family protein
Medtr2g091220.2	riboflavin kinase/fmn hydrolase
Medtr2g091220.3	riboflavin kinase/fmn hydrolase
Medtr2g091220.1	riboflavin kinase/fmn hydrolase
Medtr2g091225.1	general regulatory factor 2
Medtr2g091225.2	general regulatory factor 2
Medtr2g091235.1	heavy metal transport/detoxification superfamily protein
Medtr2g091240.1	frigida-LIKE protein
Medtr2g091245.1	frigida-LIKE protein
Medtr2g091250.1	frigida-LIKE protein
Medtr2g091260.1	frigida-LIKE protein
Medtr2g091275.1	hypothetical protein
Medtr2g091280.1	myosin heavy chain-like protein, putative
Medtr2g091285.1	frigida-LIKE protein
Medtr2g091290.1	frigida-LIKE protein
Medtr2g091315.1	COP1-interactive protein, putative
Medtr2g091325.1	hypothetical protein
Medtr2g091330.1	hypothetical protein
Medtr2g091335.1	frigida-LIKE protein
Medtr2g091340.1	hypothetical protein
Medtr2g091345.1	hypothetical protein
Medtr2g091360.1	transmembrane protein, putative
